day,blob1_id,blob1_color,blob1_strategy,blob2_id,blob2_color,blob2_strategy,blob1_choice,blob2_choice,result
37,blue14,blue,random,green22,green,mirror,rock,rock,draw
37,green23,green,mirror,green24,green,mirror,paper,paper,draw
37,red06,red,dominant,blue15,blue,random,scissors,scissors,draw
37,blue16,blue,random,green25,green,mirror,rock,paper,loss
37,red07,red,dominant,black04,black,lstm,paper,scissors,loss
37,red08,red,dominant,green26,green,mirror,rock,paper,loss
37,black05,black,lstm,green27,green,mirror,paper,scissors,loss
37,green28,green,mirror,red09,red,dominant,paper,rock,win
37,purple01,purple,rl,black06,black,lstm,paper,rock,win
37,green29,green,mirror,blue17,blue,random,scissors,rock,loss
37,green30,green,mirror,green31,green,mirror,scissors,rock,loss
37,green32,green,mirror,green33,green,mirror,paper,scissors,loss
37,blue18,blue,random,green34,green,mirror,scissors,rock,loss
37,green35,green,mirror,black07,black,lstm,rock,scissors,win
37,green36,green,mirror,green37,green,mirror,rock,rock,draw
37,blue19,blue,random,green38,green,mirror,paper,rock,win
37,green39,green,mirror,green40,green,mirror,scissors,rock,loss
37,red10,red,dominant,blue20,blue,random,scissors,paper,win
37,green41,green,mirror,black08,black,lstm,rock,rock,draw
37,green42,green,mirror,green43,green,mirror,rock,paper,loss
37,green44,green,mirror,blue21,blue,random,rock,paper,loss
37,blue22,blue,random,green45,green,mirror,scissors,rock,loss
37,blue23,blue,random,blue24,blue,random,paper,scissors,loss
37,green46,green,mirror,green47,green,mirror,rock,paper,loss
37,blue25,blue,random,green48,green,mirror,rock,paper,loss
37,red11,red,dominant,blue26,blue,random,rock,paper,loss
38,red00,red,dominant,blue00,blue,random,rock,rock,draw
38,green00,green,mirror,purple00,purple,rl,rock,scissors,win
38,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
38,blue01,blue,random,green01,green,mirror,paper,paper,draw
38,blue02,blue,random,green02,green,mirror,paper,scissors,loss
38,red01,red,dominant,green03,green,mirror,rock,paper,loss
38,blue03,blue,random,green04,green,mirror,paper,scissors,loss
38,blue04,blue,random,green05,green,mirror,scissors,scissors,draw
38,green06,green,mirror,red02,red,dominant,paper,rock,win
38,green07,green,mirror,blue05,blue,random,scissors,scissors,draw
38,blue06,blue,random,blue07,blue,random,rock,paper,loss
38,green08,green,mirror,green09,green,mirror,rock,scissors,win
38,red03,red,dominant,green10,green,mirror,rock,paper,loss
38,black01,black,lstm,blue08,blue,random,rock,paper,loss
38,green11,green,mirror,green12,green,mirror,scissors,rock,loss
38,blue09,blue,random,red04,red,dominant,scissors,paper,win
38,blue10,blue,random,green13,green,mirror,paper,rock,win
38,red05,red,dominant,black02,black,lstm,rock,paper,loss
38,green14,green,mirror,green15,green,mirror,paper,scissors,loss
38,green16,green,mirror,blue11,blue,random,scissors,paper,win
38,green17,green,mirror,blue12,blue,random,scissors,paper,win
38,green18,green,mirror,green19,green,mirror,paper,paper,draw
38,green20,green,mirror,blue13,blue,random,scissors,scissors,draw
38,green21,green,mirror,black03,black,lstm,paper,rock,win
38,blue14,blue,random,green22,green,mirror,rock,paper,loss
38,green23,green,mirror,green24,green,mirror,paper,scissors,loss
38,red06,red,dominant,blue15,blue,random,rock,scissors,win
38,blue16,blue,random,green25,green,mirror,rock,paper,loss
38,red07,red,dominant,black04,black,lstm,rock,scissors,win
38,red08,red,dominant,green26,green,mirror,rock,paper,loss
38,black05,black,lstm,green27,green,mirror,paper,scissors,loss
38,green28,green,mirror,red09,red,dominant,paper,scissors,loss
38,purple01,purple,rl,black06,black,lstm,paper,rock,win
38,green29,green,mirror,blue17,blue,random,scissors,rock,loss
38,green30,green,mirror,green31,green,mirror,paper,rock,win
38,green32,green,mirror,green33,green,mirror,scissors,scissors,draw
38,blue18,blue,random,green34,green,mirror,paper,scissors,loss
38,green35,green,mirror,black07,black,lstm,rock,scissors,win
38,green36,green,mirror,green37,green,mirror,paper,rock,win
38,blue19,blue,random,green38,green,mirror,paper,rock,win
38,green39,green,mirror,green40,green,mirror,scissors,rock,loss
38,red10,red,dominant,blue20,blue,random,scissors,rock,loss
38,green41,green,mirror,black08,black,lstm,rock,rock,draw
38,green42,green,mirror,green43,green,mirror,scissors,paper,win
38,green44,green,mirror,blue21,blue,random,rock,paper,loss
38,blue22,blue,random,green45,green,mirror,paper,rock,win
38,blue23,blue,random,blue24,blue,random,rock,paper,loss
38,green46,green,mirror,green47,green,mirror,scissors,paper,win
38,blue25,blue,random,green48,green,mirror,paper,paper,draw
38,red11,red,dominant,blue26,blue,random,scissors,scissors,draw
39,red00,red,dominant,blue00,blue,random,rock,rock,draw
39,green00,green,mirror,purple00,purple,rl,rock,paper,loss
39,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
39,blue01,blue,random,green01,green,mirror,rock,paper,loss
39,blue02,blue,random,green02,green,mirror,rock,scissors,win
39,red01,red,dominant,green03,green,mirror,scissors,paper,win
39,blue03,blue,random,green04,green,mirror,paper,rock,win
39,blue04,blue,random,green05,green,mirror,paper,rock,win
39,green06,green,mirror,red02,red,dominant,paper,rock,win
39,green07,green,mirror,blue05,blue,random,paper,scissors,loss
39,blue06,blue,random,blue07,blue,random,rock,paper,loss
39,green08,green,mirror,green09,green,mirror,rock,paper,loss
39,red03,red,dominant,green10,green,mirror,scissors,paper,win
39,black01,black,lstm,blue08,blue,random,rock,scissors,win
39,green11,green,mirror,green12,green,mirror,scissors,rock,loss
39,blue09,blue,random,red04,red,dominant,paper,rock,win
39,blue10,blue,random,green13,green,mirror,paper,scissors,loss
39,red05,red,dominant,black02,black,lstm,rock,paper,loss
39,green14,green,mirror,green15,green,mirror,paper,scissors,loss
39,green16,green,mirror,blue11,blue,random,scissors,rock,loss
39,green17,green,mirror,blue12,blue,random,scissors,scissors,draw
39,green18,green,mirror,green19,green,mirror,paper,scissors,loss
39,green20,green,mirror,blue13,blue,random,rock,paper,loss
39,green21,green,mirror,black03,black,lstm,paper,scissors,loss
39,blue14,blue,random,green22,green,mirror,paper,paper,draw
39,green23,green,mirror,green24,green,mirror,paper,scissors,loss
39,red06,red,dominant,blue15,blue,random,rock,rock,draw
39,blue16,blue,random,green25,green,mirror,rock,paper,loss
39,red07,red,dominant,black04,black,lstm,rock,scissors,win
39,red08,red,dominant,green26,green,mirror,rock,paper,loss
39,black05,black,lstm,green27,green,mirror,paper,scissors,loss
39,green28,green,mirror,red09,red,dominant,paper,rock,win
39,purple01,purple,rl,black06,black,lstm,paper,rock,win
39,green29,green,mirror,blue17,blue,random,paper,rock,win
39,green30,green,mirror,green31,green,mirror,paper,paper,draw
39,green32,green,mirror,green33,green,mirror,rock,scissors,win
39,blue18,blue,random,green34,green,mirror,rock,rock,draw
39,green35,green,mirror,black07,black,lstm,rock,scissors,win
39,green36,green,mirror,green37,green,mirror,paper,scissors,loss
39,blue19,blue,random,green38,green,mirror,paper,scissors,loss
39,green39,green,mirror,green40,green,mirror,scissors,rock,loss
39,red10,red,dominant,blue20,blue,random,rock,rock,draw
39,green41,green,mirror,black08,black,lstm,paper,rock,win
39,green42,green,mirror,green43,green,mirror,scissors,paper,win
39,green44,green,mirror,blue21,blue,random,scissors,scissors,draw
39,blue22,blue,random,green45,green,mirror,rock,rock,draw
39,blue23,blue,random,blue24,blue,random,paper,paper,draw
39,green46,green,mirror,green47,green,mirror,scissors,paper,win
39,blue25,blue,random,green48,green,mirror,rock,paper,loss
39,red11,red,dominant,blue26,blue,random,paper,rock,win
40,red00,red,dominant,blue00,blue,random,rock,scissors,win
40,green00,green,mirror,purple00,purple,rl,rock,paper,loss
40,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
40,blue01,blue,random,green01,green,mirror,rock,paper,loss
40,blue02,blue,random,green02,green,mirror,scissors,scissors,draw
40,red01,red,dominant,green03,green,mirror,rock,paper,loss
40,blue03,blue,random,green04,green,mirror,scissors,scissors,draw
40,blue04,blue,random,green05,green,mirror,rock,rock,draw
40,green06,green,mirror,red02,red,dominant,paper,paper,draw
40,green07,green,mirror,blue05,blue,random,rock,scissors,win
40,blue06,blue,random,blue07,blue,random,paper,rock,win
40,green08,green,mirror,green09,green,mirror,rock,paper,loss
40,red03,red,dominant,green10,green,mirror,rock,paper,loss
40,black01,black,lstm,blue08,blue,random,rock,paper,loss
40,green11,green,mirror,green12,green,mirror,paper,rock,win
40,blue09,blue,random,red04,red,dominant,paper,scissors,loss
40,blue10,blue,random,green13,green,mirror,scissors,scissors,draw
40,red05,red,dominant,black02,black,lstm,rock,paper,loss
40,green14,green,mirror,green15,green,mirror,rock,scissors,win
40,green16,green,mirror,blue11,blue,random,scissors,scissors,draw
40,green17,green,mirror,blue12,blue,random,scissors,rock,loss
40,green18,green,mirror,green19,green,mirror,paper,scissors,loss
40,green20,green,mirror,blue13,blue,random,scissors,paper,win
40,green21,green,mirror,black03,black,lstm,paper,scissors,loss
40,blue14,blue,random,green22,green,mirror,scissors,paper,win
40,green23,green,mirror,green24,green,mirror,rock,scissors,win
40,red06,red,dominant,blue15,blue,random,rock,rock,draw
40,blue16,blue,random,green25,green,mirror,paper,paper,draw
40,red07,red,dominant,black04,black,lstm,rock,scissors,win
40,red08,red,dominant,green26,green,mirror,paper,paper,draw
40,black05,black,lstm,green27,green,mirror,paper,scissors,loss
40,green28,green,mirror,red09,red,dominant,paper,rock,win
40,purple01,purple,rl,black06,black,lstm,paper,rock,win
40,green29,green,mirror,blue17,blue,random,paper,paper,draw
40,green30,green,mirror,green31,green,mirror,paper,scissors,loss
40,green32,green,mirror,green33,green,mirror,rock,paper,loss
40,blue18,blue,random,green34,green,mirror,scissors,rock,loss
40,green35,green,mirror,black07,black,lstm,rock,scissors,win
40,green36,green,mirror,green37,green,mirror,paper,scissors,loss
40,blue19,blue,random,green38,green,mirror,rock,scissors,win
40,green39,green,mirror,green40,green,mirror,paper,rock,win
40,red10,red,dominant,blue20,blue,random,rock,paper,loss
40,green41,green,mirror,black08,black,lstm,paper,scissors,loss
40,green42,green,mirror,green43,green,mirror,scissors,rock,loss
40,green44,green,mirror,blue21,blue,random,scissors,paper,win
40,blue22,blue,random,green45,green,mirror,rock,paper,loss
40,blue23,blue,random,blue24,blue,random,paper,paper,draw
40,green46,green,mirror,green47,green,mirror,scissors,rock,loss
40,blue25,blue,random,green48,green,mirror,scissors,paper,win
40,red11,red,dominant,blue26,blue,random,rock,paper,loss
41,red00,red,dominant,blue00,blue,random,paper,paper,draw
41,green00,green,mirror,purple00,purple,rl,rock,rock,draw
41,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
41,blue01,blue,random,green01,green,mirror,paper,paper,draw
41,blue02,blue,random,green02,green,mirror,rock,paper,loss
41,red01,red,dominant,green03,green,mirror,paper,paper,draw
41,blue03,blue,random,green04,green,mirror,paper,scissors,loss
41,blue04,blue,random,green05,green,mirror,paper,scissors,loss
41,green06,green,mirror,red02,red,dominant,paper,rock,win
41,green07,green,mirror,blue05,blue,random,rock,scissors,win
41,blue06,blue,random,blue07,blue,random,rock,paper,loss
41,green08,green,mirror,green09,green,mirror,rock,paper,loss
41,red03,red,dominant,green10,green,mirror,rock,paper,loss
41,black01,black,lstm,blue08,blue,random,rock,rock,draw
41,green11,green,mirror,green12,green,mirror,paper,rock,win
41,blue09,blue,random,red04,red,dominant,paper,rock,win
41,blue10,blue,random,green13,green,mirror,scissors,rock,loss
41,red05,red,dominant,black02,black,lstm,paper,paper,draw
41,green14,green,mirror,green15,green,mirror,rock,scissors,win
41,green16,green,mirror,blue11,blue,random,rock,paper,loss
41,green17,green,mirror,blue12,blue,random,scissors,scissors,draw
41,green18,green,mirror,green19,green,mirror,rock,scissors,win
41,green20,green,mirror,blue13,blue,random,scissors,paper,win
41,green21,green,mirror,black03,black,lstm,scissors,rock,loss
41,blue14,blue,random,green22,green,mirror,paper,scissors,loss
41,green23,green,mirror,green24,green,mirror,rock,scissors,win
41,red06,red,dominant,blue15,blue,random,rock,scissors,win
41,blue16,blue,random,green25,green,mirror,scissors,paper,win
41,red07,red,dominant,black04,black,lstm,scissors,scissors,draw
41,red08,red,dominant,green26,green,mirror,rock,paper,loss
41,black05,black,lstm,green27,green,mirror,paper,scissors,loss
41,green28,green,mirror,red09,red,dominant,paper,paper,draw
41,purple01,purple,rl,black06,black,lstm,paper,rock,win
41,green29,green,mirror,blue17,blue,random,paper,rock,win
41,green30,green,mirror,green31,green,mirror,paper,scissors,loss
41,green32,green,mirror,green33,green,mirror,rock,paper,loss
41,blue18,blue,random,green34,green,mirror,scissors,rock,loss
41,green35,green,mirror,black07,black,lstm,rock,scissors,win
41,green36,green,mirror,green37,green,mirror,scissors,scissors,draw
41,blue19,blue,random,green38,green,mirror,paper,scissors,loss
41,green39,green,mirror,green40,green,mirror,paper,rock,win
41,red10,red,dominant,blue20,blue,random,scissors,scissors,draw
41,green41,green,mirror,black08,black,lstm,paper,scissors,loss
41,green42,green,mirror,green43,green,mirror,scissors,rock,loss
41,green44,green,mirror,blue21,blue,random,scissors,scissors,draw
41,blue22,blue,random,green45,green,mirror,rock,paper,loss
41,blue23,blue,random,blue24,blue,random,scissors,paper,win
41,green46,green,mirror,green47,green,mirror,scissors,rock,loss
41,blue25,blue,random,green48,green,mirror,paper,scissors,loss
41,red11,red,dominant,blue26,blue,random,paper,paper,draw
42,red00,red,dominant,blue00,blue,random,rock,paper,loss
42,green00,green,mirror,purple00,purple,rl,scissors,rock,loss
42,orange00,orange,mlp,black00,black,lstm,scissors,rock,loss
42,blue01,blue,random,green01,green,mirror,paper,rock,win
42,blue02,blue,random,green02,green,mirror,rock,paper,loss
42,red01,red,dominant,green03,green,mirror,scissors,rock,loss
42,blue03,blue,random,green04,green,mirror,paper,scissors,loss
42,blue04,blue,random,green05,green,mirror,paper,scissors,loss
42,green06,green,mirror,red02,red,dominant,paper,rock,win
42,green07,green,mirror,blue05,blue,random,rock,scissors,win
42,blue06,blue,random,blue07,blue,random,rock,rock,draw
42,green08,green,mirror,green09,green,mirror,scissors,paper,win
42,red03,red,dominant,green10,green,mirror,rock,paper,loss
42,black01,black,lstm,blue08,blue,random,rock,rock,draw
42,green11,green,mirror,green12,green,mirror,paper,scissors,loss
42,blue09,blue,random,red04,red,dominant,paper,scissors,loss
42,blue10,blue,random,green13,green,mirror,rock,rock,draw
42,red05,red,dominant,black02,black,lstm,scissors,paper,win
42,green14,green,mirror,green15,green,mirror,rock,paper,loss
42,green16,green,mirror,blue11,blue,random,scissors,paper,win
42,green17,green,mirror,blue12,blue,random,rock,paper,loss
42,green18,green,mirror,green19,green,mirror,rock,paper,loss
42,green20,green,mirror,blue13,blue,random,scissors,rock,loss
42,green21,green,mirror,black03,black,lstm,paper,rock,win
42,blue14,blue,random,green22,green,mirror,rock,scissors,win
42,green23,green,mirror,green24,green,mirror,rock,paper,loss
42,red06,red,dominant,blue15,blue,random,rock,scissors,win
42,blue16,blue,random,green25,green,mirror,rock,paper,loss
42,red07,red,dominant,black04,black,lstm,rock,scissors,win
42,red08,red,dominant,green26,green,mirror,rock,paper,loss
42,black05,black,lstm,green27,green,mirror,paper,scissors,loss
42,green28,green,mirror,red09,red,dominant,paper,rock,win
42,purple01,purple,rl,black06,black,lstm,paper,rock,win
42,green29,green,mirror,blue17,blue,random,paper,scissors,loss
42,green30,green,mirror,green31,green,mirror,rock,scissors,win
42,green32,green,mirror,green33,green,mirror,rock,paper,loss
42,blue18,blue,random,green34,green,mirror,rock,rock,draw
42,green35,green,mirror,black07,black,lstm,rock,scissors,win
42,green36,green,mirror,green37,green,mirror,rock,scissors,win
42,blue19,blue,random,green38,green,mirror,rock,paper,loss
42,green39,green,mirror,green40,green,mirror,paper,scissors,loss
